"date","true","true_lag","model","lag","startdt","enddt","h","pred","forecastdate"
2019-04-01,NA,342.013447086124,"Adaptive LASSO",0,1996-01-01,2017-10-01,4,0.00794145951176849,2018-04-01
2019-07-01,NA,372.531061988077,"Adaptive LASSO",0,1996-01-01,2017-10-01,4,-0.000173797109770765,2018-07-01
2019-10-01,NA,569.964869168565,"Adaptive LASSO",0,1996-01-01,2017-10-01,4,-0.0463167244817452,2018-10-01
2020-01-01,NA,245.139158955405,"Adaptive LASSO",0,1996-01-01,2017-10-01,4,-0.0415558820804123,2019-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Adaptive LASSO",0,1996-01-01,2018-01-01,0,0.0411713503646812,2018-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Adaptive LASSO",0,1996-01-01,2018-01-01,1,0.0744520966843452,2018-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Adaptive LASSO",0,1996-01-01,2018-01-01,2,0.0599810506399213,2018-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Adaptive LASSO",0,1996-01-01,2018-01-01,3,0.0334198502918008,2018-04-01
2019-04-01,NA,342.013447086124,"Adaptive LASSO",0,1996-01-01,2018-01-01,3,0.0239822332836585,2018-07-01
2019-07-01,NA,372.531061988077,"Adaptive LASSO",0,1996-01-01,2018-01-01,3,-0.0471432150967209,2018-10-01
2019-10-01,NA,569.964869168565,"Adaptive LASSO",0,1996-01-01,2018-01-01,3,-0.0192908682789218,2019-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Adaptive LASSO",0,1996-01-01,2018-04-01,0,0.0538478616651387,2018-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Adaptive LASSO",0,1996-01-01,2018-04-01,1,0.0538640700675337,2018-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Adaptive LASSO",0,1996-01-01,2018-04-01,2,0.0100021110038486,2018-07-01
2019-04-01,NA,342.013447086124,"Adaptive LASSO",0,1996-01-01,2018-04-01,2,-0.0291881494853157,2018-10-01
2019-07-01,NA,372.531061988077,"Adaptive LASSO",0,1996-01-01,2018-04-01,2,-0.00997968291328307,2019-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Adaptive LASSO",0,1996-01-01,2018-07-01,0,0.00167379496214411,2018-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Adaptive LASSO",0,1996-01-01,2018-07-01,1,0.031664550158039,2018-10-01
2019-04-01,NA,342.013447086124,"Adaptive LASSO",0,1996-01-01,2018-07-01,1,0.00408264845797622,2019-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Adaptive LASSO",0,1996-01-01,2018-10-01,0,-0.0261992050556177,2019-01-01
2013-01-01,0.0425098488643128,238.748905763948,"Adaptive LASSO",0,2000-01-01,2012-10-01,0,0.0425098488643128,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Adaptive LASSO",0,2000-01-01,2012-10-01,1,0.0294089211216455,2013-01-01
2013-07-01,-0.00461840919667361,393.584391897409,"Adaptive LASSO",0,2000-01-01,2012-10-01,2,0.0192092318051389,2013-01-01
2013-10-01,0.00370582513951003,577.562026618051,"Adaptive LASSO",0,2000-01-01,2012-10-01,3,0.0567419578161461,2013-01-01
2014-01-01,0.00702621742640895,249.116895222166,"Adaptive LASSO",0,2000-01-01,2012-10-01,4,0.120698432640964,2013-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2012-10-01,5,0.106270078815679,2013-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2012-10-01,6,0.0783411730780797,2013-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2012-10-01,7,0.0147540474156043,2013-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2012-10-01,8,0.00124304562163503,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Adaptive LASSO",0,2000-01-01,2013-01-01,0,0.0294501829787031,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Adaptive LASSO",0,2000-01-01,2013-01-01,1,0.0319842398499647,2013-04-01
2013-10-01,0.00370582513951003,577.562026618051,"Adaptive LASSO",0,2000-01-01,2013-01-01,2,0.015075137917901,2013-04-01
2014-01-01,0.00702621742640895,249.116895222166,"Adaptive LASSO",0,2000-01-01,2013-01-01,3,0.133943588847081,2013-04-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2013-01-01,4,0.0756515304086783,2013-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2013-01-01,5,0.0735674011502743,2013-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2013-01-01,6,0.0510880725023827,2013-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2013-01-01,7,-0.0692901817297635,2013-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2013-01-01,8,-0.113005478604658,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Adaptive LASSO",0,2000-01-01,2013-04-01,0,-0.00461840919667361,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Adaptive LASSO",0,2000-01-01,2013-04-01,1,0.0217016081311291,2013-07-01
2014-01-01,0.00702621742640895,249.116895222166,"Adaptive LASSO",0,2000-01-01,2013-04-01,2,0.0331576276739429,2013-07-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2013-04-01,3,0.112071727953414,2013-07-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2013-04-01,4,0.0657359183342459,2013-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2013-04-01,5,0.0988695003464625,2013-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2013-04-01,6,0.0841613584135598,2013-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2013-04-01,7,-0.0103969811408607,2013-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2013-04-01,8,-0.068106995764351,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Adaptive LASSO",0,2000-01-01,2013-07-01,0,0.00370582513951003,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Adaptive LASSO",0,2000-01-01,2013-07-01,1,0.0199227723518115,2013-10-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2013-07-01,2,0.00425914111308365,2013-10-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2013-07-01,3,0.00857948809135057,2013-10-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2013-07-01,4,0.0191164320720121,2013-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2013-07-01,5,0.0496659036051547,2013-10-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2013-07-01,6,-0.00662119088224269,2013-10-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2013-07-01,7,-0.0504663517170149,2013-10-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2013-07-01,8,-0.117983933906961,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Adaptive LASSO",0,2000-01-01,2013-10-01,0,0.00702621742640895,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2013-10-01,1,-0.0503493173944048,2014-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2013-10-01,2,-0.00135932808130775,2014-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2013-10-01,3,0.115349216726205,2014-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2013-10-01,4,0.0299390973541249,2014-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2013-10-01,5,0.058368467332874,2014-01-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2013-10-01,6,0.0928542055948948,2014-01-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2013-10-01,7,0.0393088776117016,2014-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2013-10-01,8,-0.00322684379278286,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Adaptive LASSO",0,2000-01-01,2014-01-01,0,-0.034634865994441,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2014-01-01,1,-0.0130460607147815,2014-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2014-01-01,2,-0.0257877913176292,2014-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2014-01-01,3,-0.00508357431691105,2014-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2014-01-01,4,0.0220449498637097,2014-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2014-01-01,5,0.0297762433365098,2014-04-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2014-01-01,6,0.00698862043531087,2014-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2014-01-01,7,-0.0338705247356488,2014-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2014-01-01,8,-0.045269046694439,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Adaptive LASSO",0,2000-01-01,2014-04-01,0,-0.0228150482838966,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2014-04-01,1,-0.0401923200120903,2014-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2014-04-01,2,-0.0360293134102197,2014-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2014-04-01,3,-0.00902219905318499,2014-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2014-04-01,4,0.0105953970083294,2014-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2014-04-01,5,0.0412272641527939,2014-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2014-04-01,6,0.0537720393544824,2014-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2014-04-01,7,0.00710833305411449,2014-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2014-04-01,8,-0.0821961084870737,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Adaptive LASSO",0,2000-01-01,2014-07-01,0,0.0329969924040047,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2014-07-01,1,-0.123133123364195,2014-10-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2014-07-01,2,-0.0592901615050519,2014-10-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2014-07-01,3,-0.0496886802955543,2014-10-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2014-07-01,4,-0.0494919714656435,2014-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2014-07-01,5,0.0156071269766677,2014-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2014-07-01,6,0.0862015234758832,2014-10-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2014-07-01,7,-0.00934818672497456,2014-10-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2014-07-01,8,-0.105444666102445,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Adaptive LASSO",0,2000-01-01,2014-10-01,0,-0.0460400225763185,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2014-10-01,1,-0.133335951580214,2015-01-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2014-10-01,2,-0.0759450717137394,2015-01-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2014-10-01,3,-0.0346638354569696,2015-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2014-10-01,4,0.00977245210269032,2015-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2014-10-01,5,-0.12525457597415,2015-01-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2014-10-01,6,-0.0640189349350091,2015-01-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2014-10-01,7,-0.0774661026251359,2015-01-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2014-10-01,8,0.00116295387717593,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Adaptive LASSO",0,2000-01-01,2015-01-01,0,-0.117059876024648,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2015-01-01,1,-0.138190799072086,2015-04-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2015-01-01,2,-0.099954778998375,2015-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2015-01-01,3,-0.0191926122975404,2015-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2015-01-01,4,0.0175380559135511,2015-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2015-01-01,5,0.0324431076041127,2015-04-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2015-01-01,6,0.111519564499243,2015-04-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2015-01-01,7,0.186267630815853,2015-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2015-01-01,8,0.291492286105892,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Adaptive LASSO",0,2000-01-01,2015-04-01,0,-0.146551896162042,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2015-04-01,1,-0.143736401357303,2015-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2015-04-01,2,-0.106697087305704,2015-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2015-04-01,3,-0.0522444974141259,2015-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2015-04-01,4,0.0136791179837071,2015-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2015-04-01,5,-0.0221280957396331,2015-07-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2015-04-01,6,0.0446745300119442,2015-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2015-04-01,7,0.0881500652767569,2015-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2015-04-01,8,0.147909697111885,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Adaptive LASSO",0,2000-01-01,2015-07-01,0,-0.1179975823959,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2015-07-01,1,-0.111852326967342,2015-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2015-07-01,2,-0.0642796116301618,2015-10-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2015-07-01,3,-0.0197098149769252,2015-10-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2015-07-01,4,0.0582318265101569,2015-10-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2015-07-01,5,0.026859357950046,2015-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2015-07-01,6,0.0508483913158571,2015-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2015-07-01,7,0.00663068720354241,2015-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2015-07-01,8,0.00106391721208853,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Adaptive LASSO",0,2000-01-01,2015-10-01,0,-0.0990419548744283,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2015-10-01,1,-0.0962221690204831,2016-01-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2015-10-01,2,-0.0193525737608277,2016-01-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2015-10-01,3,-0.0835493133097618,2016-01-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2015-10-01,4,0.0522977343705535,2016-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2015-10-01,5,0.120312653557303,2016-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2015-10-01,6,0.0955079688913174,2016-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2015-10-01,7,0.0544842745020433,2016-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Adaptive LASSO",0,2000-01-01,2015-10-01,8,0.0627975660428536,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Adaptive LASSO",0,2000-01-01,2016-01-01,0,-0.00865417594314087,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2016-01-01,1,-0.0266340658155701,2016-04-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2016-01-01,2,-0.0158522687780783,2016-04-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2016-01-01,3,-0.0251759666287781,2016-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2016-01-01,4,0.0383243876393078,2016-04-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2016-01-01,5,0.0495939295830434,2016-04-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2016-01-01,6,0.0012374700197748,2016-04-01
2018-01-01,0.0345003041896574,243.112657228025,"Adaptive LASSO",0,2000-01-01,2016-01-01,7,-0.0190453734910142,2016-04-01
2018-04-01,0.0411713503646812,328.218224216033,"Adaptive LASSO",0,2000-01-01,2016-01-01,8,0.0154320004065135,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Adaptive LASSO",0,2000-01-01,2016-04-01,0,0.0165646440487679,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2016-04-01,1,-0.0195931474770692,2016-07-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2016-04-01,2,0.00666439434377556,2016-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2016-04-01,3,0.0242897510661266,2016-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2016-04-01,4,0.0301025439661943,2016-07-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2016-04-01,5,0.0380042470542579,2016-07-01
2018-01-01,0.0345003041896574,243.112657228025,"Adaptive LASSO",0,2000-01-01,2016-04-01,6,-0.00467272439452639,2016-07-01
2018-04-01,0.0411713503646812,328.218224216033,"Adaptive LASSO",0,2000-01-01,2016-04-01,7,-0.0074662212159925,2016-07-01
2018-07-01,0.0538478616651387,353.001589785696,"Adaptive LASSO",0,2000-01-01,2016-04-01,8,0.0730294421939709,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Adaptive LASSO",0,2000-01-01,2016-07-01,0,0.0618584885869385,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2016-07-01,1,-0.00295388434762746,2016-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2016-07-01,2,0.0523833465857531,2016-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2016-07-01,3,0.0370933940120983,2016-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2016-07-01,4,0.0219515898378139,2016-10-01
2018-01-01,0.0345003041896574,243.112657228025,"Adaptive LASSO",0,2000-01-01,2016-07-01,5,-0.0156691580883561,2016-10-01
2018-04-01,0.0411713503646812,328.218224216033,"Adaptive LASSO",0,2000-01-01,2016-07-01,6,-0.0430252434011542,2016-10-01
2018-07-01,0.0538478616651387,353.001589785696,"Adaptive LASSO",0,2000-01-01,2016-07-01,7,-0.0247511406426637,2016-10-01
2018-10-01,0.00167379496214411,569.011662800501,"Adaptive LASSO",0,2000-01-01,2016-07-01,8,0.0725519322757971,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Adaptive LASSO",0,2000-01-01,2016-10-01,0,0.113658460895853,2017-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Adaptive LASSO",0,2000-01-01,2016-10-01,1,0.0371741324485803,2017-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Adaptive LASSO",0,2000-01-01,2016-10-01,2,0.0534567019242464,2017-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Adaptive LASSO",0,2000-01-01,2016-10-01,3,-0.00512024032696354,2017-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Adaptive LASSO",0,2000-01-01,2016-10-01,4,-0.0382164386284466,2017-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Adaptive LASSO",0,2000-01-01,2016-10-01,5,-0.0295974029712676,2017-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Adaptive LASSO",0,2000-01-01,2016-10-01,6,0.00351550079263517,2017-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Adaptive LASSO",0,2000-01-01,2016-10-01,7,0.0117970255030768,2017-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Adaptive LASSO",0,2000-01-01,2016-10-01,8,0.0277280000882358,2017-01-01
2019-04-01,NA,342.013447086124,"Adaptive LASSO",0,2000-01-01,2016-10-01,8,0.0589914101420647,2017-04-01
