Date,Open,Max,Min,Close,"Trading Volume, USD","Market Capitalization, USD",
13.06.2002,395.89,396.09,391.06,391.06,10383251,92631673013,
11.06.2002,394.42,396.15,393.08,396.15,18112491,93836325564,
10.06.2002,394.29,397.67,394.29,396.70,5901472,93967469790,
07.06.2002,393.10,393.10,387.34,389.74,8574872,92319093066,
06.06.2002,389.58,395.95,389.58,395.22,21540737,93615357601,
05.06.2002,384.51,387.20,382.52,387.20,16711981,91716381286,
04.06.2002,386.05,386.05,381.68,384.19,13267217,91002765614,
03.06.2002,392.07,392.72,391.33,391.37,8982694,92703273055,
31.05.2002,378.62,391.26,375.64,391.26,30239853,92677271891,
30.05.2002,392.44,392.44,379.00,379.00,43503066,89774464320,
29.05.2002,383.68,384.14,376.84,381.26,35491846,90310193209,
28.05.2002,407.48,407.48,387.50,389.50,28704724,92260183487,
27.05.2002,402.07,405.79,402.07,405.79,17655428,96119041055,
24.05.2002,404.75,405.57,401.55,402.89,34134845,95432305120,
23.05.2002,417.28,422.16,415.50,415.50,24497068,98420900437,
22.05.2002,418.30,418.50,413.23,414.07,32119509,98081723664,
21.05.2002,421.40,421.56,420.00,421.02,18135345,99726927902,
20.05.2002,419.40,426.91,419.40,425.43,27529302,100771435379,
18.05.2002,417.12,419.71,417.12,419.71,7311393,99417618431,
17.05.2002,408.20,417.27,408.18,417.05,35503682,98786543937,
16.05.2002,401.59,406.06,400.36,406.00,24088941,96169465762,
15.05.2002,407.29,407.29,402.36,402.36,19776672,95307923583,
14.05.2002,393.29,403.24,393.29,402.91,18290992,95437882167,
13.05.2002,382.23,383.28,378.38,383.28,20530165,90787422084,
08.05.2002,373.38,381.39,373.38,381.39,9869544,90339602240,
07.05.2002,382.03,382.03,372.30,372.96,19187456,88343629432,
06.05.2002,388.13,388.39,385.27,386.25,7569528,91491631223,
30.04.2002,390.37,390.48,385.43,386.10,20866090,91455401505,
29.04.2002,393.09,394.02,391.85,391.85,10779155,92818077813,
27.04.2002,392.89,392.90,389.55,391.51,10672572,92737604391,
26.04.2002,385.25,393.95,385.25,393.95,30291559,93315081054,
25.04.2002,387.21,387.52,382.49,382.81,21280885,90675834078,
24.04.2002,379.87,386.59,379.87,385.02,21385418,91201303463,
23.04.2002,376.33,383.71,376.33,381.11,19082687,90274088291,
22.04.2002,387.72,387.72,379.77,379.77,14982274,89955980988,
19.04.2002,387.49,387.49,381.97,386.71,19197103,91599846575,
18.04.2002,380.56,389.21,380.56,386.85,34865821,91634053792,
17.04.2002,374.39,376.24,374.27,376.11,17821899,89089535216,
16.04.2002,378.08,378.08,370.21,371.25,15933314,87937933436,
15.04.2002,361.82,374.04,361.82,372.27,22119320,88181092004,
12.04.2002,367.77,367.77,358.72,358.91,25188451,85015664021,
11.04.2002,368.28,368.28,362.05,366.38,27187014,86785715052,
10.04.2002,359.61,367.60,359.61,367.60,25754029,87074494776,
09.04.2002,352.14,360.36,352.14,357.79,29351950,84749583437,
08.04.2002,341.08,347.48,341.08,346.44,17246833,82061942560,
05.04.2002,342.53,343.25,341.76,343.16,9551381,81284857111,
04.04.2002,339.01,340.50,338.99,340.03,14546416,80543618227,
03.04.2002,344.07,344.07,335.49,339.79,28793317,80487507608,
02.04.2002,350.39,350.39,346.36,346.36,23903051,82042254030,
01.04.2002,350.47,350.47,348.30,349.77,8133244,82851079336,
29.03.2002,351.84,351.84,349.93,350.75,17193293,81696469308,
28.03.2002,343.01,349.16,343.01,349.16,24877766,81324839132,
27.03.2002,338.34,341.41,338.22,339.37,23365350,79044850633,
26.03.2002,334.70,335.24,333.26,334.24,19610417,77851328306,
25.03.2002,348.18,348.18,338.74,338.74,18693522,78898111494,
22.03.2002,345.96,348.50,345.96,347.55,18139550,80950030349,
21.03.2002,339.44,345.65,339.44,345.58,17124792,80492828583,
20.03.2002,347.23,347.23,340.79,340.79,13318723,79376899950,
19.03.2002,347.15,350.99,345.86,349.73,18382233,81458528443,
18.03.2002,344.12,348.98,344.12,348.44,32749487,81157951605,
15.03.2002,337.99,340.26,337.98,340.26,28884161,79253468576,
14.03.2002,323.82,332.24,323.65,332.24,16185317,77384378328,
13.03.2002,323.02,323.72,322.67,322.79,19245886,75183998922,
12.03.2002,319.15,321.48,316.81,316.84,24217922,73798228606,
11.03.2002,331.25,331.25,319.49,319.49,24545731,74415726049,
07.03.2002,321.01,331.41,321.01,331.41,19358288,77191149998,
06.03.2002,317.42,319.30,316.67,319.30,17085624,74371621585,
05.03.2002,318.69,320.53,315.41,319.86,16040014,74500698582,
04.03.2002,321.55,324.43,318.35,319.05,29549111,74313106301,
01.03.2002,295.31,305.47,295.31,305.47,27733536,71149771119,
28.02.2002,292.53,292.53,288.72,290.75,13595210,67721988463,
27.02.2002,294.82,294.82,290.21,291.64,10044526,67928221701,
26.02.2002,297.15,301.32,294.33,294.33,15372478,68554576509,
22.02.2002,289.34,295.97,289.34,295.35,14244207,68792008079,
21.02.2002,287.15,288.97,286.68,288.97,13065421,67305311807,
20.02.2002,285.81,285.81,280.12,282.56,12947361,65812540437,
19.02.2002,290.87,292.08,288.86,288.86,10431072,67281306586,
18.02.2002,291.99,291.99,289.25,290.98,9473657,67774276474,
15.02.2002,293.95,295.72,293.55,293.55,7244874,68373518713,
14.02.2002,289.93,295.48,289.89,294.83,17097636,68671837315,
13.02.2002,296.92,296.92,295.30,295.86,7592750,68912109470,
12.02.2002,299.37,300.82,297.83,298.32,15585656,69484116467,
11.02.2002,294.22,295.78,294.22,294.35,9725933,68559466193,
08.02.2002,295.96,296.84,293.82,293.82,13411660,68436969591,
07.02.2002,291.98,295.35,291.93,294.41,18757000,68573163563,
06.02.2002,289.21,292.76,288.99,292.76,19363729,68188902187,
05.02.2002,284.26,286.31,284.26,285.82,11221332,66573572234,
04.02.2002,286.67,288.65,285.87,288.65,14147000,67232363592,
01.02.2002,290.34,290.91,288.01,288.01,13777338,67081574145,
31.01.2002,287.39,288.40,285.74,287.53,13770554,66970433292,
30.01.2002,286.39,286.39,281.39,283.68,17911242,66074640847,
29.01.2002,286.31,294.59,286.06,294.22,28049505,68529893876,
28.01.2002,279.81,283.91,279.81,283.39,18343686,66006173458,
25.01.2002,281.59,284.33,278.34,278.34,23049642,64830084757,
24.01.2002,291.37,291.37,282.79,282.79,28127811,65867898671,
23.01.2002,299.72,300.46,295.96,295.96,19038143,68934231764,
22.01.2002,293.87,301.45,293.87,301.45,20552449,70211911398,
21.01.2002,291.24,294.18,291.24,293.13,13167488,68274459120,
18.01.2002,292.03,292.03,288.60,289.75,15952307,67488432666,
17.01.2002,283.40,289.57,283.40,289.53,24682451,67435895286,
16.01.2002,283.23,287.16,282.98,282.98,17510061,65910000686,
15.01.2002,278.08,283.80,277.34,283.80,18904595,66103181961,
14.01.2002,284.75,284.75,281.99,281.99,16085103,65681149848,
11.01.2002,287.42,290.86,287.42,290.86,15034332,67746412405,
10.01.2002,289.22,289.22,285.58,286.59,17822094,66753024293,
09.01.2002,286.07,292.54,286.07,290.67,29329057,67701117673,
08.01.2002,282.15,290.06,282.15,288.72,37962231,67248391966,
04.01.2002,271.81,276.85,271.76,276.85,28130579,64482217318,
03.01.2002,262.03,267.70,262.03,267.70,16223314,62352150864,
29.12.2001,257.70,260.05,257.70,260.05,3478606,60619880331,
28.12.2001,256.53,257.69,256.41,256.75,10741913,59851747741,
27.12.2001,252.85,254.59,252.83,254.38,9485212,59297772140,
26.12.2001,250.47,252.02,250.14,251.95,4459531,58732986632,
25.12.2001,251.83,251.83,250.20,250.20,5689715,58323676827,
24.12.2001,250.82,254.37,250.82,252.73,13213611,58914768261,
21.12.2001,243.89,248.47,243.62,248.47,14375617,57921624448,
20.12.2001,243.02,248.08,243.02,247.24,25374255,57634563327,
19.12.2001,238.39,243.45,238.39,242.84,27183658,56607572797,
18.12.2001,236.30,238.37,236.30,237.68,12052083,55406500946,
17.12.2001,232.77,235.48,232.77,235.48,11077374,54892704256,
14.12.2001,230.30,230.30,228.41,229.39,12795286,53473269445,
13.12.2001,238.63,238.63,231.15,231.15,22679427,53883352171,
11.12.2001,241.14,242.20,241.14,241.92,18936695,56393817284,
10.12.2001,240.24,241.33,240.24,240.56,7689918,56076027320,
07.12.2001,237.59,238.42,236.98,238.42,8608896,55578103167,
06.12.2001,238.03,241.30,238.03,241.30,18892004,56250480489,
05.12.2001,235.23,236.64,234.42,234.42,19181031,54645072037,
04.12.2001,231.21,234.99,231.21,234.99,24238735,54777953533,
03.12.2001,227.74,227.83,225.81,227.01,6885135,52919065264,
30.11.2001,227.81,227.81,225.93,226.49,12275534,52797436376,
29.11.2001,222.28,223.58,221.12,223.58,6712464,52119856653,
28.11.2001,226.08,226.19,223.88,223.88,11054134,52188181928,
27.11.2001,227.18,229.02,225.65,226.67,14829635,52838755860,
26.11.2001,225.93,229.64,225.93,226.12,14910182,52709879127,
23.11.2001,231.05,231.16,222.99,225.72,15125119,52618063365,
22.11.2001,219.37,229.61,219.37,229.61,15367794,53523501381,
21.11.2001,221.82,222.53,218.21,218.37,13730613,50873209537,
20.11.2001,218.51,221.26,218.51,221.06,24151439,51500521946,
19.11.2001,213.75,217.19,213.75,216.15,10522870,50356163347,
16.11.2001,212.40,214.65,212.40,212.73,23133366,49560020601,
15.11.2001,219.33,219.33,215.13,215.56,28872819,50220125546,
14.11.2001,243.14,243.14,229.33,229.33,32641279,53427420467,
13.11.2001,226.75,236.53,226.61,236.53,23762967,55104407145,
12.11.2001,231.05,233.30,223.97,223.97,30314798,52177800726,
09.11.2001,219.53,226.13,218.99,225.04,25221165,52428468820,
08.11.2001,209.82,219.00,209.82,219.00,26647638,51021691039,
06.11.2001,212.25,212.25,207.36,207.36,10642982,48308874563,
05.11.2001,205.23,211.53,205.23,211.53,22747939,49281525057,
02.11.2001,204.38,207.00,203.37,203.52,21302276,47414763912,
01.11.2001,203.62,204.28,202.89,204.13,10280998,47556231384,
31.10.2001,205.39,205.39,203.46,204.04,10291690,47536408013,
30.10.2001,200.74,204.80,200.74,204.71,18639004,47692061930,
29.10.2001,200.52,201.04,199.43,201.04,8989704,46836844124,
26.10.2001,197.35,199.09,197.26,199.09,5147472,46381545588,
25.10.2001,200.19,200.20,195.81,195.81,10548185,45617217032,
24.10.2001,197.39,200.30,197.39,198.57,17688290,46260221716,
23.10.2001,195.21,198.16,195.05,198.16,18664878,46165541062,
22.10.2001,193.31,196.89,193.31,196.89,8840401,45697273491,
19.10.2001,191.24,191.34,189.30,190.98,9761135,44326065614,
18.10.2001,194.21,194.21,191.40,191.40,8940123,44424034044,
17.10.2001,196.01,198.00,196.01,197.55,17151750,45850774267,
16.10.2001,190.34,192.21,190.34,192.21,7045509,44611762467,
15.10.2001,188.01,188.75,188.01,188.75,6369860,43807363936,
12.10.2001,193.04,193.04,190.11,190.89,23564865,44305469011,
11.10.2001,187.53,191.45,187.53,191.45,25774826,44434415795,
10.10.2001,180.98,183.88,180.98,183.88,16276148,42678497146,
09.10.2001,176.43,178.59,176.43,178.59,6785334,41451275950,
08.10.2001,175.06,175.83,174.52,175.83,5645683,40810288704,
05.10.2001,175.10,177.30,175.10,176.76,8579900,41026131280,
04.10.2001,175.59,176.70,175.23,175.90,8377978,40825379162,
03.10.2001,176.56,176.56,173.69,174.20,10852276,40432350257,
02.10.2001,180.04,180.04,177.93,178.12,8193104,41341986744,
01.10.2001,181.71,182.60,179.67,179.90,8015366,40102953591,
28.09.2001,178.76,180.79,178.76,180.25,8247208,40728118202,
27.09.2001,176.97,177.48,176.49,176.49,7370047,39878087894,
26.09.2001,177.04,178.08,176.53,176.79,9874089,39944852610,
25.09.2001,179.32,179.32,176.64,179.20,20001615,40488891409,
24.09.2001,189.40,189.67,183.66,186.02,9654253,42030770043,
21.09.2001,189.40,189.40,183.57,183.67,22655103,41499121466,
20.09.2001,196.15,196.15,193.60,193.60,8570800,43744524015,
19.09.2001,196.95,199.21,196.95,199.21,8763892,45011694529,
18.09.2001,191.85,193.98,191.85,193.98,8231380,43828934552,
17.09.2001,188.90,190.02,186.71,189.93,15067735,42914250625,
14.09.2001,197.72,197.78,192.03,192.03,8446258,43389304223,
13.09.2001,195.75,198.61,195.68,198.61,8942210,44874728834,
12.09.2001,200.15,200.15,193.88,195.11,25706946,44085407032,
11.09.2001,206.99,207.67,206.13,206.13,14850330,46574266253,
10.09.2001,207.43,208.27,205.14,205.59,6685960,46452798319,
07.09.2001,208.93,208.93,207.19,207.21,17110571,46817660585,
06.09.2001,211.50,211.50,208.78,208.78,6943740,47173452224,
05.09.2001,210.65,210.65,209.06,209.79,9259600,47401272104,
04.09.2001,212.48,212.48,210.79,210.79,10311246,47627450555,
03.09.2001,207.43,209.57,207.43,209.57,8307611,47351878851,
31.08.2001,200.99,205.41,200.99,205.41,6343605,46412391805,
30.08.2001,204.85,205.31,202.86,202.86,5307912,45836234472,
29.08.2001,209.38,209.38,206.59,207.54,11327951,46892967836,
28.08.2001,211.18,211.59,210.20,211.59,11962626,47807757194,
27.08.2001,208.73,212.55,208.73,210.11,16987577,47472834232,
24.08.2001,203.06,205.87,202.97,205.54,16218212,46441888813,
23.08.2001,200.70,201.25,199.43,201.25,6328780,45472552996,
22.08.2001,194.35,199.94,194.35,199.94,20450864,45176427048,
21.08.2001,194.96,195.29,193.73,193.73,4794938,43772398985,
20.08.2001,191.04,193.26,191.04,193.26,3130216,43666437475,
17.08.2001,193.58,194.95,192.01,192.01,6266083,43384124596,
16.08.2001,192.79,193.12,192.60,192.68,6443555,43536392848,
15.08.2001,195.36,195.36,193.94,193.99,6788945,43830815974,
14.08.2001,195.45,196.35,195.45,196.35,8497025,44364819117,
13.08.2001,193.09,193.84,192.82,193.54,2929279,43729222004,
10.08.2001,192.40,194.81,192.40,194.21,6712978,43867776172,
09.08.2001,189.18,191.56,188.79,191.56,7346653,43269217657,
08.08.2001,189.92,190.34,189.29,190.34,24381194,42994153837,
07.08.2001,191.30,191.30,187.74,189.38,14097740,42778338902,
06.08.2001,194.76,194.76,192.24,192.69,7974300,43524475542,
03.08.2001,196.51,197.00,195.61,195.61,6932531,44184405801,
02.08.2001,195.28,196.39,195.12,196.39,11488823,44361544961,
01.08.2001,196.59,196.60,194.17,195.08,11670772,44065606380,
31.07.2001,199.16,199.16,196.12,196.12,18579531,44300732950,
30.07.2001,201.10,201.10,199.57,199.82,4407781,45135202789,
27.07.2001,206.01,206.04,201.05,201.05,20029155,45414288735,
26.07.2001,200.85,203.82,200.85,203.82,19499581,46039657912,
25.07.2001,196.69,198.35,196.69,198.35,10728948,44804026254,
24.07.2001,197.39,197.43,194.94,195.04,7895305,44055885467,
23.07.2001,196.62,198.43,196.62,197.98,15873485,44720722218,
20.07.2001,197.05,197.58,195.58,196.20,6791370,44318105034,
19.07.2001,194.18,196.31,192.49,196.31,27397072,44342086677,
18.07.2001,199.23,199.23,195.43,195.43,14320928,44144636490,
17.07.2001,201.87,202.70,198.97,198.97,12118925,44942888173,
16.07.2001,201.01,202.35,200.51,202.06,12659881,45641659572,
13.07.2001,199.03,200.63,198.69,200.63,17118184,45319452609,
12.07.2001,199.34,204.98,198.74,200.76,43167218,45347368446,
11.07.2001,201.02,201.02,195.73,196.13,32374378,44302616151,
10.07.2001,209.34,210.99,207.88,207.88,22710565,46956621588,
09.07.2001,211.76,211.76,207.96,209.19,25596735,47252767300,
06.07.2001,214.94,215.04,212.74,212.74,18478834,48054006030,
05.07.2001,214.88,218.08,213.85,218.08,38790322,49260586716,
04.07.2001,210.86,214.42,210.86,214.42,34828280,48434822646,
03.07.2001,213.74,213.74,212.54,212.54,9352540,48008744130,
02.07.2001,216.51,216.59,214.79,214.79,8519477,48517407858,
29.06.2001,218.75,218.75,214.94,216.11,23938932,48988765247,
28.06.2001,219.02,220.68,216.58,218.91,40919681,49624531652,
27.06.2001,222.73,222.73,221.69,222.00,15363009,50324100359,
26.06.2001,225.24,225.24,221.98,222.40,23340275,50415293457,
25.06.2001,228.98,228.98,224.95,224.95,17373470,50992641910,
22.06.2001,224.82,229.28,224.82,227.87,49746305,51654318253,
21.06.2001,220.51,221.95,220.51,221.82,24732511,50282596218,
20.06.2001,218.92,219.56,218.35,219.42,33308812,49738211273,
19.06.2001,217.76,220.08,217.76,220.08,39366464,49689866006,
18.06.2001,212.72,215.26,212.72,214.94,15190232,48530248881,
15.06.2001,209.12,211.01,209.12,210.33,23154564,47488950833,
14.06.2001,209.52,209.52,207.25,207.97,11479149,46956587089,
13.06.2001,210.44,210.44,209.36,210.14,15300125,47444954522,
09.06.2001,211.35,211.61,211.11,211.61,3802810,47778300398,
08.06.2001,212.13,214.99,211.45,211.45,17074084,47740944337,
07.06.2001,210.05,210.05,208.58,209.30,15346538,47255192290,
06.06.2001,214.32,214.32,212.68,213.41,20634504,48185151298,
05.06.2001,217.00,217.00,212.38,212.38,18749841,47951372111,
04.06.2001,218.14,219.64,218.14,218.18,32301855,49260768781,
01.06.2001,208.82,213.47,208.53,213.47,29614667,48196681104,
31.05.2001,205.97,209.60,205.97,208.80,17380572,47142239692,
30.05.2001,202.42,205.94,202.38,205.55,16212250,46408896448,
29.05.2001,204.33,205.09,202.28,202.28,14700208,45670948834,
28.05.2001,200.00,201.60,200.00,201.60,6272436,45517833875,
25.05.2001,205.49,205.49,201.27,201.95,22645922,45597467423,
24.05.2001,207.32,207.91,204.94,205.08,20151489,46303672437,
23.05.2001,204.81,208.22,204.81,207.90,17121347,46940546492,
22.05.2001,208.69,209.45,205.67,205.67,29652148,46436520838,
21.05.2001,205.42,207.99,205.42,207.17,36924565,46776009861,
18.05.2001,200.23,203.09,200.10,203.09,28235797,45853138268,
17.05.2001,197.85,201.24,197.85,200.38,32290371,45240713936,
16.05.2001,191.86,192.44,191.34,192.06,8970799,43362106018,
15.05.2001,192.60,193.03,192.05,192.94,10481042,43560322328,
14.05.2001,193.56,193.56,191.89,192.96,15521998,43566300850,
11.05.2001,196.94,196.94,195.33,195.33,15718613,44100615591,
10.05.2001,196.09,198.08,196.09,198.08,18877615,44720423610,
08.05.2001,190.57,195.33,190.57,194.99,23668461,44024545084,
07.05.2001,188.74,189.19,188.12,189.19,9920345,42713841451,
04.05.2001,184.60,187.10,184.60,185.95,16465643,41982701485,
03.05.2001,186.43,187.39,184.86,184.86,18971063,41737214285,
28.04.2001,182.64,182.77,180.66,180.68,7660155,40602070608,
27.04.2001,179.59,182.53,177.80,182.53,20896051,41017909646,
26.04.2001,174.55,177.36,174.09,177.36,15156088,39856271836,
25.04.2001,169.98,171.74,169.96,171.74,6572039,38593595144,
24.04.2001,170.55,170.79,169.47,170.14,8305568,38233228392,
23.04.2001,170.19,170.23,168.42,168.42,8454744,37845037997,
20.04.2001,174.33,174.33,171.84,171.84,15774138,38614174735,
19.04.2001,175.74,175.85,174.25,174.92,21959828,39306113139,
18.04.2001,169.64,171.85,169.64,171.51,24472369,38539184215,
17.04.2001,167.18,167.18,164.88,166.80,11158040,37480150155,
16.04.2001,170.94,171.01,169.19,169.26,8230327,38033512912,
13.04.2001,170.26,171.36,170.20,171.36,8089372,38505883686,
12.04.2001,171.59,171.59,169.21,169.21,16388604,38023490791,
11.04.2001,169.13,171.20,169.08,171.20,24105957,38470396165,
10.04.2001,167.40,169.02,167.07,168.63,21900700,37891735599,
09.04.2001,165.88,166.93,164.84,166.93,12643622,37511190831,
06.04.2001,169.17,169.17,165.88,166.17,21217227,37338776176,
05.04.2001,164.13,167.33,164.13,167.33,18611545,37600615326,
04.04.2001,158.73,161.79,158.29,161.27,16509494,36238421705,
03.04.2001,166.27,166.27,163.03,163.65,20432431,36773233992,
02.04.2001,169.62,169.62,166.82,167.58,9561971,37655675094,
30.03.2001,168.15,169.53,168.15,169.46,18805306,38789324279,
29.03.2001,170.28,170.58,169.03,169.20,21224536,38728657885,
28.03.2001,176.52,176.52,173.46,173.46,15001544,39704420526,
27.03.2001,174.74,175.18,173.95,175.18,7390530,40098161532,
26.03.2001,174.53,175.38,174.53,175.38,8809470,40143361617,
23.03.2001,173.02,174.00,173.02,174.00,18160267,39829068950,
22.03.2001,173.32,173.32,171.33,173.21,15716999,39646366328,
21.03.2001,176.65,176.65,174.68,174.86,14423350,40025398721,
20.03.2001,180.83,180.83,178.81,178.81,21381991,40930118422,
19.03.2001,175.89,178.82,175.89,178.38,19539499,40829557588,
16.03.2001,172.45,174.24,171.48,174.24,15454624,39883522661,
15.03.2001,169.63,173.41,169.56,173.32,10185160,39671406388,
14.03.2001,176.40,176.40,167.25,167.46,25618015,38330385765,
13.03.2001,170.37,174.75,170.37,174.75,17880318,39998629387,
12.03.2001,174.28,174.40,173.42,174.03,17851782,39834435564,
11.03.2001,176.85,177.36,176.85,177.34,5694400,40593608136,
07.03.2001,175.57,180.48,174.18,180.48,19534841,41311415685,
06.03.2001,173.65,178.61,173.65,178.16,27562323,40781363475,
05.03.2001,164.95,168.56,164.77,168.56,13348904,38539631260,
02.03.2001,162.27,164.11,162.27,162.40,16366490,37130532460,
01.03.2001,161.04,162.07,159.57,161.55,18888146,36937485541,
28.02.2001,161.77,164.76,161.77,164.76,15947888,37670909341,
27.02.2001,166.31,166.31,162.60,162.86,11496447,37236793593,
26.02.2001,165.45,166.82,165.23,166.82,8393103,38142468094,
23.02.2001,168.76,168.76,161.95,161.95,17346535,37028656058,
22.02.2001,166.26,168.83,165.70,168.83,29866686,38601198259,
21.02.2001,169.46,169.46,161.12,162.39,45197761,37128641097,
20.02.2001,178.36,179.91,175.29,176.27,31654609,40277593028,
19.02.2001,181.22,181.22,176.67,177.30,28082341,40513351909,
16.02.2001,185.69,185.69,180.11,180.11,35418390,41154730146,
15.02.2001,181.10,186.74,181.10,186.74,33566149,42670798414,
14.02.2001,178.79,178.93,177.24,178.61,22100368,40812948700,
13.02.2001,171.45,177.05,171.43,177.05,19949865,40456452347,
12.02.2001,168.16,170.10,168.16,169.07,8215770,38632356838,
09.02.2001,169.99,170.01,168.39,168.67,12340110,38540814845,
08.02.2001,167.20,170.40,167.20,170.40,14016705,38936061550,
07.02.2001,168.31,168.31,165.99,166.60,14801977,38068696538,
06.02.2001,166.56,169.21,166.56,168.84,11794841,38581532921,
05.02.2001,166.89,166.98,165.37,165.37,17193143,37787861602,
02.02.2001,169.05,170.84,168.32,170.84,12911918,39038008669,
01.02.2001,172.33,172.33,170.33,170.33,16366119,38921536188,
31.01.2001,172.51,173.53,171.68,173.53,9260998,39651675574,
30.01.2001,171.12,173.64,171.12,173.64,15377748,39676585046,
29.01.2001,176.77,176.77,171.99,173.12,22804694,39557510052,
26.01.2001,177.30,178.90,177.29,178.90,22024419,40880005232,
25.01.2001,173.29,178.79,173.29,176.76,30959051,40391022669,
24.01.2001,174.88,175.08,173.77,174.43,21397869,39857042840,
23.01.2001,166.77,169.41,166.77,168.59,13479358,38524151363,
22.01.2001,168.56,168.56,165.39,166.33,14792919,38007522660,
19.01.2001,171.51,173.73,171.51,172.00,22361498,39301773165,
18.01.2001,170.51,170.51,166.72,168.09,14885155,38409794275,
17.01.2001,164.72,170.00,164.40,170.00,26405445,38845753159,
16.01.2001,164.75,164.75,163.19,163.34,12595612,37322812190,
15.01.2001,159.45,163.55,159.45,163.55,10094707,37372724418,
12.01.2001,161.30,161.83,160.62,160.62,11677048,36701686857,
11.01.2001,156.00,160.28,155.00,158.77,18354027,36279651644,
10.01.2001,153.58,155.95,153.58,154.68,17370179,35345977410,
09.01.2001,147.37,148.42,145.02,146.88,11079008,33563424316,
05.01.2001,142.35,146.95,142.31,145.68,11745393,33287716081,
04.01.2001,141.38,143.03,141.36,142.15,12262330,32480922131,
03.01.2001,137.95,137.95,130.06,131.02,7327934,29938990097,
29.12.2000,142.38,143.55,142.36,143.29,2285808,32735833316,
28.12.2000,140.70,140.82,139.76,140.82,4314249,32171897825,
27.12.2000,140.86,140.86,139.32,139.82,3455215,31942233138,
26.12.2000,140.17,141.27,139.83,141.17,4271735,32251691606,
25.12.2000,139.14,140.71,139.00,140.71,3760003,32144750661,
22.12.2000,135.06,138.17,134.45,138.17,11022858,31566102128,
21.12.2000,131.01,132.59,130.32,132.07,11249569,30171189565,
20.12.2000,139.35,139.35,134.97,135.31,13039106,30911912403,
19.12.2000,140.72,141.73,140.13,141.25,6942957,32269325780,
18.12.2000,137.39,142.80,137.39,142.80,8972623,32622585967,
15.12.2000,139.72,141.61,136.71,136.71,17280869,31232816470,
14.12.2000,158.26,158.26,149.89,149.89,13443543,34242089030,
13.12.2000,160.42,161.39,158.31,160.50,12120154,36665788559,
09.12.2000,161.50,161.50,158.42,159.69,7678218,36482005995,
08.12.2000,154.01,163.03,153.94,163.03,21683463,37243970227,
07.12.2000,156.41,159.65,151.34,151.34,18242296,34573486624,
06.12.2000,163.02,163.02,158.64,161.16,17304596,36817999019,
05.12.2000,145.84,155.10,145.84,155.10,20342499,35433951851,
04.12.2000,142.41,143.48,140.01,141.58,14256440,32343963463,
01.12.2000,146.98,146.98,137.56,141.71,20720335,32373722024,
30.11.2000,156.04,156.04,143.42,143.42,24051076,32764495638,
29.11.2000,162.54,162.54,160.33,160.95,14461182,36768945128,
28.11.2000,169.87,169.87,164.84,165.16,18334040,37730583683,
27.11.2000,169.55,172.50,169.55,171.80,10611027,39248990873,
24.11.2000,166.28,167.79,166.15,167.36,10300865,38234671096,
23.11.2000,164.89,167.09,163.74,165.92,15077092,37904451948,
22.11.2000,169.68,169.68,162.55,166.24,24441201,37977866517,
21.11.2000,173.65,174.34,172.16,172.16,14906100,39330959305,
20.11.2000,178.15,178.15,173.31,173.31,13812597,39593627891,
17.11.2000,178.32,180.14,178.32,178.73,10334664,40832144361,
16.11.2000,177.14,179.03,177.14,178.16,8445542,40702186810,
15.11.2000,179.07,179.58,177.72,177.72,15495720,40601748597,
14.11.2000,177.33,179.35,177.33,179.35,16367717,40973703058,
13.11.2000,175.98,175.98,174.71,174.74,9298659,39920130657,
10.11.2000,178.55,182.00,178.40,178.40,27689404,40756795668,
09.11.2000,183.26,183.42,178.33,178.33,27299196,40739681438,
08.11.2000,184.76,185.04,182.08,184.54,21401048,42160103185,
04.11.2000,188.62,189.04,188.39,189.04,6592560,43187661322,
03.11.2000,192.18,192.36,189.54,189.54,12503690,43300875272,
02.11.2000,194.07,194.07,190.56,192.75,13143568,44034756866,
01.11.2000,192.52,195.60,192.52,194.09,17418764,44341369540,
31.10.2000,187.82,189.92,187.71,189.00,13530242,43177545266,
30.10.2000,191.68,191.68,187.98,187.98,12786536,42945451163,
27.10.2000,189.93,190.75,189.18,190.75,12289331,43578548978,
26.10.2000,188.04,188.86,188.01,188.86,14786260,43145409580,
25.10.2000,194.23,194.23,190.46,191.11,15979034,43659727793,
24.10.2000,194.62,197.20,194.62,196.52,17874568,44895821628,
23.10.2000,200.33,200.33,196.22,196.85,15064390,44970609749,
20.10.2000,198.86,199.63,197.62,198.88,21221482,45434660972,
19.10.2000,189.24,193.33,189.24,193.33,20871189,44126939385,
18.10.2000,192.20,192.61,183.98,183.98,27334236,41991869558,
17.10.2000,193.19,196.10,191.56,196.10,14859869,44758866311,
16.10.2000,190.01,195.26,189.64,194.88,19039771,44480514501,
13.10.2000,182.57,184.46,182.53,184.24,10883439,42050824641,
12.10.2000,186.14,188.17,183.55,187.33,20644607,42757817352,
11.10.2000,190.28,190.43,185.88,187.22,20255563,42732233188,
10.10.2000,194.72,195.95,192.26,192.99,16425379,44049330700,
09.10.2000,194.26,194.26,192.58,193.61,8835018,44189613683,
06.10.2000,194.59,197.45,194.59,197.20,17215249,45010277799,
05.10.2000,205.39,205.71,197.97,197.97,31746722,45185512245,
04.10.2000,211.12,212.50,204.00,204.50,31165651,46675979851,
03.10.2000,208.77,212.91,208.77,212.91,26663587,48596154135,
02.10.2000,198.46,203.83,198.46,203.83,14219679,46523271953,
